Programming Language,Questionnaires,Difficulty,Average Difficulty
C,A free() needed after malloc on mcu (even when the array/pointer is always in use)?,0.1433,0.145
C,"Odd behavior of Windows thread I am combining GTK+, WinAPI and Winsock to create a graphical client-server interface, a waiting room.",0.2282,0.145
C,C variable showing different different Value,0.1269,0.145
C,Problems while linking .so in Android Studio,0.1058,0.145
C,Obtaining handle to key with NtCreateKey/NtOpenKeyPURPOSE,0.1579,0.145
C,Accessing free'd memory even without pointing to it,0.1084,0.145
C,How do i fill specific columns in a mutlidimensional array in C?,0.121,0.145
C,How do I refer to literal registers in gcc inline assembly in AT&T syntax?,0.1316,0.145
C,Why don't you need to specify the array size when using a pointer in C?,0.1219,0.145
C,stack pointer offset for function arguments,0.1226,0.145
C,How to print a 5 bit/n bit number in C?,0.0587,0.145
C,Linking a Static Library built with arm-none-eabi- in Keil uVision Project,0.1407,0.145
C,How to obtain a VSX value of zero?,0.059,0.145
C,Unable to send image via RabbitMQ C master,0.0889,0.145
C,"How to reopen dialog, that was closed with EndDialog(); in C",0.1112,0.145
C,C Header define order/position Currently I'm trying to include a library in a C header file.,0.1612,0.145
C,swig c library and ctypes uint8 invalid type,0.0957,0.145
C,Caesar cipher in C - encryption and decryption I made this program and seems that doesn't work can you tell me why?,0.1957,0.145
C,Pause program after displaying ten characters,0.1311,0.145
C,Multi dimensional array reference in struct in c,0.1095,0.145
C,C - where is constant located in a process's memory?,0.097,0.145
C,Asking a user to input their name and outputting their initials in C,0.1273,0.145
C,C using scanf() on Strings,0.0572,0.145
C,C char qsort in array of pointers to strings,0.0863,0.145
C,C Macro to convert a string to a pascal string type,0.0936,0.145
C,Too few arguments to function 'fgets'?,0.0915,0.145
C,How array is initialized with the the help of sizeof operator?,0.1221,0.145
C,"C, SDL: error: cannot convert 'SDL_Surface*' to 'SDL_Surface* (*)[15]",0.1367,0.145
C,Why option -m32 is not working on my linux operating system?,0.1148,0.145
C,Printing manually crafted string not working,0.1269,0.145
C,"Forging X events, I'm looking for server time",0.0873,0.145
C,Simple UEFI bootloader Windows 10,0.0995,0.145
C,How to declare multiple pointer-to-pointer using while in C?,0.1166,0.145
C,Determine if a range is contained within a set of ranges I have a set of ranges within an array.,0.1649,0.145
C,C program for parking simulation not giving output,0.1163,0.145
C,"What's the consequence of a sequence-point ""immediately before a library function returns""?",0.1731,0.145
C,Is there any definition for #pragma location?,0.1068,0.145
C,char *str[ ] pass by reference not working I am passing a char *str[] in help function and then adding contents to it but in main function its values are unchanged.,0.2683,0.145
C,How to code properly with MPI?,0.064,0.145
C,type conversion when using pointers in arguments,0.1238,0.145
C,Error accessing 64bit DLL function,0.1044,0.145
C,Why no error on multiple declarations of same structure variable I started doing programs on structures.,0.1943,0.145
C,structs - why gets function is not working compared to scanf?,0.1234,0.145
C,How do you add/specify predefined macros for GCC?,0.0999,0.145
C,What is the calling convention for the main function in C?,0.1111,0.145
C,"Plain C: Binary Heap Segmentation Faults/Reallocation ErrorsI am VERY new to C, but I thought that I'd learn it while I'm learning basic data structures.",0.255,0.145
C,C Make - Using POSIX feature test macros?,0.0888,0.145
C,Undeclared variable c in structure pointer function,0.1352,0.145
C,How to append the letters ULL to a number you don't already know in C,0.1187,0.145
C,C socket blocking call I wonder about the behaviour of socket on blocking and nonblocking actions.,0.1811,0.145
C,Dispatch Read Source event handler not firing for bound socket I'm trying to implement a simple TCP socket server in Swift.,0.2123,0.145
C,How to apply DSCP fields on SYNC-ACK packets using setsocketopt function,0.1435,0.145
C,unexpected output with getchar(),0.1144,0.145
C,C INPUT of Switch Casehow to input String and use it in the Switch command?,0.1339,0.145
C,Data not getting stored in EEPROM,0.0801,0.145
C,From C to Python: writing binary,0.0725,0.145
C,Single UDP socket multiple clients processing data in another thread,0.1499,0.145
C,sampling with raspberry in c,0.075,0.145
C,Brackets used in C and their purposes,0.0822,0.145
C,How to use GPIO Port Control (GPIOPCTL) in ARM Cortex M4 TM4C123G microcontroller?,0.1574,0.145
C,Copy a file with buffers of different sizes for read and write,0.1174,0.145
C,Android NDK non-deterministic Socket connect() time outI have problems with client/server application that is part of a bigger system for distributed computing.,0.2733,0.145
C,linked list error on inserting new data in node or element in C,0.1149,0.145
C,How can I pass a fixed value to a pointer?,0.0716,0.145
C,How does the program access the inherited file descriptors?,0.1315,0.145
C,How to read data from a serial port and write it to a file,0.0991,0.145
C,Sidereal time calculation in C I have some code which I taken from Javascript.,0.1451,0.145
C,how to extract integer from a string and assign each set of strings to different variables?,0.1658,0.145
C,adding same variables with different values in loop,0.1198,0.145
C,Why the for loop is not working for particular values?,0.1068,0.145
C,"initialising array with declared variablesI have tried the below code, but it doesn't work.",0.169,0.145
C,Whats the meaning from the IP Headers in C iph_tos?,0.098,0.145
C,atoi — how to identify the difference between zero and error?,0.1234,0.145
C,Can you edit a Postgres Array Type in C?,0.0715,0.145
C,Rationale behind the container_of macro in linux/list.h,0.1211,0.145
C,Is the name of function a pointer variable?,0.0898,0.145
C,User customization of a static library vs re-entrancy I want to create a static library in GCC (Basically AVR-GCC).,0.1975,0.145
C,"Checking if function, tested with C Mockery, calls another particular function I am facing problem in writing mock code using CMockery for a function shown below.",0.2727,0.145
C,Please explain the output of the following C program.,0.1125,0.145
C,Step-over switches thread while debugging multi-threaded C program with vscode,0.1591,0.145
C,Error when linking C libraries downloaded from Homebrew to Xcode Project,0.1515,0.145
C,str len giving unexpected outputs C,0.0886,0.145
C,"Add openssl library into my project, got errors 'openssl/ossl_typ.h' file not foundI installed openssl-1.1.0 f and added the library into my source code.",0.2542,0.145
C,C Array Memory Error?(Beginner) When I try to print all the values in the array(which should be zero?),0.1736,0.145
C,Some char arrays don't end with '\0',0.0609,0.145
C,What does int values[] mean?,0.0631,0.145
C,How can i printf ascii code using other variable?,0.0999,0.145
C,C: Different value every time program is run,0.0933,0.145
C,Passing C string to a function that returns C string pointer,0.1184,0.145
C,decrements the loop value by 2 only in the 6th position,0.1046,0.145
C,Capturing the RTSP streaming using libcurl How can I capture the RTSP streaming using socket connection?,0.1943,0.145
C,reading .txt file in c to lines,0.0566,0.145
C,Access violation writing location 0x00D00000,0.1536,0.145
C,Changing namespace to obtain capabilities I have code that calls functions that require CAP_NET_ADMIN capabilities.,0.2249,0.145
C,Garbage value retrieval,0.1078,0.145
C,To get the 3rd line from a file as string (w/o new line),0.0915,0.145
C,sizeof(text) not equal to : fp_len + 1,0.0718,0.145
C,"programe name .exe stops working in c IDE ,whenever i use SCANF funtionprograme name .exe stops working in c IDE ,whenever i use SCANF funtion",0.2388,0.145
C,Taking the crypt of a password is adding some weird foobar thing so that it doesn't equal,0.1562,0.145
C,issues with reading data from csv I am working on a code in c that needs to read csv data and enter it into a structure.,0.202,0.145
C,Import C dll function in python,0.0716,0.145
C,Number of Triangles in a Vertex in C,0.0683,0.145
C,behaviour of implicit function declaration,0.1438,0.145
C,Assembly: Memory address of variables in C Programming,0.1276,0.145
C,OpenCL 1D Array Big Number Multiply I am working on multiplying two integer array for big numbers.,0.177,0.145
C,Is it always possible to convert an `int` to a `float` Is a conversion from an int to a float always possible in C without the float becoming one of the special values like +Inf or -Inf?,0.3028,0.145
C,How to terminate Scanf() if input entered after whitespace is invalid one in C?,0.1446,0.145
C,Auto release of stack variables in C,0.0784,0.145
C,Variable in C with limited range of acceptable values How can I have a variable in C whose value should lie only between 20 to 520?,0.2209,0.145
C,Is it undefined behaviour in C to use pointer to a typedef type as a pointer to the primitive type?,0.1707,0.145
C,Inter-thread communication using condition variables?,0.1619,0.145
C,Mingw -mconsole option causes linkage error on undefined referces for MS GUI functions,0.1704,0.145
C,Recursive copy function to copy data from socket to a file.,0.1138,0.145
C,fgets() doesn't wait for input running with Eclipse-neon,0.1107,0.145
C,Delay load python DLL when embedding python+numpy,0.1129,0.145
C,MPI_Waitall invalid request,0.138,0.145
C,reading in a file line by line - where is the file?,0.0882,0.145
C,force utilisation of a specific library at execution I compile an executable with option to use specific library (not system library).,0.2336,0.145
C,cjson - symbol(s) not found for architecture x86_64,0.1123,0.145
C,"MacOS using sysctl() to get HW_MACHINE_ARCH getting ""no such file or directory""",0.1552,0.145
C,Regexp puzzle : encapsulated structures,0.1557,0.145
C,System calls - functions used by kernel,0.099,0.145
C,"error ""Invalid initializer""This is program which turns seconds into secods-minutes-hours.",0.1763,0.145
C,Why can not I get proper sentence output?,0.083,0.145
C,Establishing via code whether console should be saved to a file (and the name of such file),0.1609,0.145
C,"C Sharedmemory only 1024 int in forked processi should write an program that write integers into a shared memory, fork a childprocess and the childprocess should read the integers.",0.2992,0.145
C,"can't work fread, getc while reading bytecode of python a byte pertime",0.1307,0.145
C,Is it possible to get GCC to read from a pipe?,0.078,0.145
C,"mmap SIGBUS error and initializing the file I'm trying to model a basic CPU by mmapping a 1 MiB file, corresponding to the RAM size.",0.2219,0.145
C,Is it possible for two process in different languages to communicate by using UDP,0.1536,0.145
C,atmega embedded C programming I am trying to learn embedded C programming for atmega.,0.1617,0.145
C,C - make negative value positive and use it outside a function,0.1203,0.145
C,Palindrome - C language only I was wondering why the result is not correct.,0.1401,0.145
C,C - ZLib - Invert Compression,0.0868,0.145
C,C -- Neither scanf or fgets seem to execute,0.0849,0.145
C,C code in code composer studio So the question is: Write a program in C such that it contains a function which calculates the third power of a given integer.,0.2609,0.145
C,Why should ftime not be used?,0.0598,0.145
C,"Decimal to BCD to ASCII Perhaps this task is a bit more complicated than what I've written below, but the code that follows is my take on decimal to BCD.",0.2542,0.145
C,How do you specify variables to be final in C?,0.0833,0.145
C,Create simple displaySorry for this simple question but I don't really understand how correctly create consol on C.,0.2049,0.145
C,how to convert latitude and longitude to pixels,0.106,0.145
C,"error: expected constructor, destructor, or type conversion before '('I'm just working on a RFID Sniffer on Arduino but something happened that it doesnt't work anymore.",0.2801,0.145
C,Memory leak synchronous reading interrupt transfer data via libUSB,0.1558,0.145
C,C - Macro contradictionI just started learning C and I am not sure about how everything works.,0.1699,0.145
C,GDB backtrace variables values,0.1125,0.145
C,How can a program access an IDE hard disk?,0.0778,0.145
C,double free or corruption (!prev),0.0877,0.145
C,C program not giving prime numbers I have installed Eclipse in Ubuntu Mate.,0.1431,0.145
C,GNU ARM Eclipse: how to simulate pin input?,0.0874,0.145
C,Why am I not getting a Buffer Overflow?,0.0761,0.145
C,Externally defined constant in C header file,0.1087,0.145
C,a program that reads simple data declarations and responds with the amount of memory that would be allocated to that variable,0.2194,0.145
C,Extracting string from ELF section in C I have created a new ELF section and added a line of text into it.,0.1807,0.145
C,Linker cannot find symbols in libraryI built a C library using CMake.,0.134,0.145
C,Launching an APP from volume ID I'm trying to launch an .exe file in windows using and a volume ID.,0.1681,0.145
C,"C programming, doing multiple calculations in one function",0.1413,0.145
C,ARMCC 5 optimization of strtol and strtod I have a board based on STM32L4 MCU (Ultra Low Power Cortex-M4) for GNSS tracking purposes.,0.2252,0.145
C,Implicit declaration in C language,0.1044,0.145
C,Find a series with recursion,0.075,0.145
C,"Solving compound assignment expressions Okay, I know the output for the expression (x *= y = z = 4;) is 40; but how exactly did we get 40?",0.2247,0.145
C,How to make text colored in c lang in cmd? how to make text colored in c lang?,0.1314,0.145
C,Adding to array inside linked list C,0.0784,0.145
C,Seeding pseudo random generator with random number from a better random source,0.1591,0.145
C,Stack Overflow C variable position,0.1044,0.145
C,Are parameters copied twice for inline in c?,0.0933,0.145
C,How to write to memory location reserved for struct,0.1084,0.145
C,Linux Kernel Patch Version Macro Definition I'd like to build my kernel modules for centos 7 kernels.,0.1798,0.145
C,Multiple alarms in C?,0.0544,0.145
C,How to Create IPC (Interprocess Communication) C programme to create with two child process,0.1745,0.145
C,printf a selected numbers in an array,0.0822,0.145
C,How can I implement a merge sort by using fork processes?,0.1083,0.145
C,Why do many C functions require the size of one of its arguments?,0.1183,0.145
C,"How to get the cursor position in a C program using termcap, without writing a character?",0.1601,0.145
C,C - spiral traversal of 2D array outwards (starting from center) and clockwise,0.1525,0.145
C,shared variable between instances of program,0.1269,0.145
C,Spell checker in C,0.0416,0.145
C,C pthread join/exit Threads (Exit wont work),0.0908,0.145
C,"A Child Process That Calls Exit() But Does Not Become A Zombie For learning purpose, I wrote a piece of code to generate zombie processes.",0.2318,0.145
C,"Incomplete Definition of Type (struct ) I tried many times to fix the error ""Incomplete Definition of Type of struct * ,please can you help me to find the problem and fix it?",0.2839,0.145
C,Strange behavior of c char** array assignment I am new to C language and hoping to get a good understanding char array assignment coming from Java background.,0.2644,0.145
C,GCC not able to locate files in the directory,0.0895,0.145
C,Segmentation fault (core dumped) after adding an array inside a struct,0.1424,0.145
C,Passing pointer from recursive function I've been ask to make selection sort code with only recursive method.,0.1962,0.145
C,How can I sort an array of strings in C?,0.0657,0.145
C,"what is this ""continue"" does exactly? I have this part of the code, I don't understand. I know ""continue"" in if, skips that statement. But why?",0.2339,0.145
C,The array that I created has unexpected size,0.0957,0.145
C,How to put a variable in a shared memory?,0.0747,0.145
C,Executed shellcode terminates main program I am trying to execute shellcode in a memory region.,0.1794,0.145
C,Need to remove character from a string in C,0.0832,0.145
C,All files has FILE_ATTRIBUTE_ARCHIVE attribute,0.1634,0.145
C,I am trying to write a function that removes all the odd elements from a given linked-list and also returns an adress of,0.2045,0.145
C,Why does malloc not return?,0.0661,0.145
C,scanf_s returning Null every time I am using scanf_s to two different inputs and place them into char arrays.,0.1929,0.145
C,C - Creating a struct in a source file I am hanging around for the last 6 hours trying to get this damn problem solved.,0.2003,0.145
C,Trying to build a stack with pointers and malloc.,0.0999,0.145
C,Exponential function in C using recursion function,0.1314,0.145
C,Serial Communication not working in C,0.0971,0.145
C,Sort composed structs using qsort()I have the following structs.,0.1342,0.145
C,User Prompt to Play Again Not Working i made a simple snake game below.,0.1285,0.145
C,LTE to Wi-fi Handover I am working on a Linux based device which have LTE and Wi-Fi modules.,0.1571,0.145
C,what is the method to call this C function(libqp_gsmo.c) from R?,0.1143,0.145
C,CMake - Creating a static library,0.0916,0.145
C,Linker error with mysql.h in c programming,0.0889,0.145
C,What happens to the data in the socket when read and write system calls are used?,0.1438,0.145
C,when will libcurl close the socket which is opened by OPEN_SOCKETFUNCTION open_callback?,0.1836,0.145
C,Segmentation fault on double pointer dereference,0.1439,0.145
C,Cross Compile a automake project?,0.0956,0.145
C,recv is always reading 0 bytes after second recv call,0.1058,0.145
C,How to output the value returned by a function that is a float in C,0.117,0.145
C,wrong sha1 output in hex My code is supposed to calculate a sha1 hash from a string content and then print it as hex values.,0.2097,0.145
C,strcpy misalignment __strcpy_sse2_unaligned() What should be the correct approach(es) to solve __strcpy_sse2_unaligned() problems?,0.2613,0.145
C,How to convert an Eclipse managed cdt project into Makefiles,0.1264,0.145
C,Print every step of merge sort in C,0.0649,0.145
C,How to for loop iterate for two variables?,0.0864,0.145
C,Why does my function always return 1?,0.0793,0.145
C,C- Performing mathematical operations on string characters,0.1588,0.145
C,"Counting numbers in a file, in C I'm trying to count the number of numbers in a text file.",0.1522,0.145
C,how to calculate PrimesI want all Primes and the programm work but i get a warning,0.1472,0.145
C,Concatenating large string in C to write to file I am new to C so I am having a tough time figuring this out.,0.1841,0.145
C,"Access Violation Exception in OpenCL Program I get an Access Violation Exception in this line,",0.1771,0.145
C,Using a variable to declare multiple structs in C,0.1021,0.145
C,gcc -lns l error in socket programming on mac os,0.0892,0.145
C,Is there any way to reduce the operations between these two dependent matrices?,0.1531,0.145
C,How do i store a string inside a node in a linked list?,0.0935,0.145
C,Deleting a node that has two subtree/node I have problem deleting a node that has two subtree.,0.1654,0.145
C,optimal way of using malloc and realloc for dynamic storing,0.1235,0.145
C,Storing strings using fgets I have a file which contains information about films like this,0.1693,0.145
C,"Get depth of call stack in gcc I want to write a debug printing function that prints LINE, FILE, func and some other stuff.",0.2074,0.145
C,"A pointer ""addr"" in a struct was allocated memory but when I call it in another function, it can't work",0.1747,0.145
C,signal handler not called for dl open or dl close,0.0941,0.145
C,Indexing into argv with literal vs variable,0.1049,0.145
C,"I wrote this method to delete duplicate elements of a linked list, but it shows segmentation fault, why?",0.1837,0.145
C,how do header implementation file get included in another c file,0.1294,0.145
C,"cannot find symbol ""Embeddedrcall_Init"" I am trying to create a dll file using swig for an embedded R C Program in windows environment.",0.2306,0.145
C,C progr. - finding number of palindromes in a sentence - how to set a loop to tokenize words while performing the counting,0.2089,0.145
C,Skipping lines of code in C i/o,0.0511,0.145
C,Exit not minimize a window?,0.0661,0.145
C,How to acquire and release the locks in OpenMP,0.0927,0.145
C,Duplicate symbol error when linking C code I am trying to use some functions that are written in C.,0.1729,0.145
C,Atmelstudio UC3C AVR32 - framework objects in wrong place in memory?,0.144,0.145
C,"Is it possible to (recursively) ""introspect"" nested C structs using x-macros?",0.1483,0.145
C,C programming sprinf issue,0.0889,0.145
C,Malloc/free own implementation,0.1125,0.145
C,"send about UDP socket in C and C++A non-block UDP socket called ""connect"" and use ""send"" to send data, is it necessary to use ""select/epoll/kqueue"" to test whether it is writable? In the case, the other side recv buffer is full, ""send"" may fail, so I can use ""select"" to test that it's writable so that ""send"" may return success?",0.5214,0.145
C,How can I implement a IF to detect the last byte when file reading?,0.119,0.145
C,Can I run a test in a loop in Ceedling?,0.0628,0.145
C,Clang -Wunused-const-variable in C vs. C++A file with just a const declaration,0.138,0.145
C,precision issuse with taylor series for finding cosine,0.13,0.145
C,"How pointer variable works, without initialising it in the code in TurboC++?",0.1473,0.145
C,How to correctly use inet_pton rotine in Windows 10?,0.1094,0.145
C,Synchronising processes with semaphores I'm having a tricky time understanding how to alternate control between two processes using semaphores.,0.2564,0.145
C,Simply Two Dimensional I'm trying to solve this exercise.,0.1156,0.145
C,Do I cast the result of malloc?,0.0566,0.145
C,Copying entire input line in (f)lex (for better error messages)?,0.1222,0.145
C,Query the structure field with the user input in C I am experimenting a new thing in C to convert the user input string to the structure field and then obtain the value of it.,0.289,0.145
C,Sending HTTP GET request to freegeoip in C I have written a C-programm on Windows to get my location using freegeoip.,0.2012,0.145
C,Call a function in shared .so from C My goal is creating a shared library created from c++.,0.1559,0.145
C,How to open the output file in C without keyboard/trackpad?,0.1138,0.145
C,READ File line by line using C I am working on a program that reads a txt file line by line and copies each line into an empty text file.,0.2292,0.145
C,static library doesn't contain macro,0.0928,0.145
C,Do statically linked libraries require linking with their dependencies?,0.1694,0.145
C,Playing Mp3 file using FFmpeg on Android This question has been asked a lot but no code has worked for me.,0.1823,0.145
C,Understanding char * to int * conversion and its meaning,0.127,0.145
C,"Errors like ""Conflicting types for 'move'"" when using XcodeI got a problem with Xcode, that only appears on Xcode.",0.1977,0.145
C,Python 2D array i C using ctypes i'm trying to use a self written c lib to proces 2d array from python but with little success.,0.2134,0.145
C,"Pointer does not increment, if incremented in other function",0.1346,0.145
C,(C) How to fill a 2D array with an input that's a full N x N matrix?,0.1097,0.145
C,"How to embed an icon (.ico) in a static library (Visual Studio) Is there a way to embed resources (such as icons, dialogs) in a c++ (Win32 API) static library?",0.2569,0.145
C,Trying to create linked list in C.,0.068,0.145
C,creating an array of structures from a file in C,0.0912,0.145
C,How to distinguish int from int pointer in C?,0.0873,0.145
C,Reading integers with commas between them,0.1141,0.145
C,I need help in C program How Do I check all the if statement? is there any code I can use?,0.151,0.145
C,Segmentation Fault with Pointers and Structures This program is supposed to manipulate a student list.,0.1953,0.145
C,Forcing the size of an enum'd field in a structure[NOTE: this is related to Specifying size of enum type in C and What is the size of an enum in C?,0.2449,0.145
C,Create a function to copy n char like strcpy in C,0.0881,0.145
C,EDC machine crashes if I initialize a globa l variableI am working on EDC machines from Ingenico.,0.1748,0.145
C,Running python script that should accepts arguments from a C program,0.1404,0.145
C,expected ‘double (*)(double)’ but argument is of type ‘double’ in C,0.1215,0.145
C,Issues with ARP and sending data,0.0758,0.145
C,GCC insert a static library containing assembly into a dynamic lib,0.1349,0.145
C,binary search in Data Structure and Algorithm Analysis in C,0.1235,0.145
C,Control flow understanding,0.1304,0.145
C,Local variables defined inside loop I have a function and several nested loops in it.,0.1566,0.145
C,C: converting a uint8 array to a string containing the hex representation of its bytes,0.1589,0.145
C,Cannot access memory - gdb,0.079,0.145
C,Checking whether unlocking file was successful - fcnt l While writing a code to train some unix locks I have come across a problem.,0.2233,0.145
C,Why is this function causing a run time error,0.0895,0.145
C,"store bits(byte) in long long by concatenationpoly 8_bitslice() array if char as input, this input will be converted to bits(byte) by the function int ToBits().",0.2641,0.145
C,c - client server socket programming - sending files,0.1276,0.145
C,volatile variables or volatile structure problems in C,0.13,0.145
C,Read text file and display content in ascii format I'm trying to read a maze file and convert to ascii and display when the code is run.,0.2281,0.145
C,IPC mechanism for master-slave communication,0.1269,0.145
C,Can't add the data to the struct I am trying to deal with the struct in C language.,0.1409,0.145
C,Marshalling strings between managed code and native DLL,0.1335,0.145
C,Read a file line by line without moving the pointer from the beginning of a line in C,0.1479,0.145
C,setgid does not work on /tmp/I have this C program,0.089,0.145
C,Trying to implement a red-black tree in C I need help implementing a red-black tree It seems to keep seg faulting on my malloc calls.,0.2236,0.145
C,How to override handle_message in GstBin?,0.1108,0.145
C,How to dynamically add new data to a 2D Array?,0.0833,0.145
C,Removing Elements From a Linked List Recursively in C,0.1147,0.145
C,"error: expected ‘:’, ‘,’, ‘;’, ‘}’ or ‘__attribute__’I am making a function that loads a file in memory in form of linked list.",0.2045,0.145
C,Printing Hello World Only 3 Times Not 5 I am trying to print hello world 5 times using a new function to do so called: hello_world.,0.2202,0.145
C,"Link C variable to Lua I'm looking for a solution to bind a C variable (integer, double, normal C string or similar) to Lua.",0.2065,0.145
C,Using offsetof with enum does not compile in Visual Studio 2015,0.1267,0.145
C,Guaranteeing the order of execution without using volatile or memory barrier and locks,0.1719,0.145
C,How to change size of a struct's attribute in C?,0.0835,0.145
C,Strlen() of allocated pointer I create a buffer like this but I don't give it content.,0.1492,0.145
C,python os.pipe() to create pipe and open the file descriptor in c,0.1168,0.145
C,Difference in linked lists between c and java,0.0992,0.145
C,Having trouble understanding this const pointer error,0.1427,0.145
C,SSE to Neon (_mm_movelh_ps)Im moving some SSE code to Neon and Im cannot find any equivalent to _mm_movelh_ps.,0.1938,0.145
C,C Rotating String Program?,0.0839,0.145
C,Mock().enable and disable are not recognized compiling test group project with cpputest lib,0.1745,0.145
C,Program runs then says it stops working,0.0897,0.145
C,"Do #ifdef, #ifndef and #undef work with function-like macros?",0.1194,0.145
C,C program that runs a loop from n and goes till 1,0.0836,0.145
C,gcc linking object files with warning/optimization flags,0.1369,0.145
C,Make file error when when compileing C codeI downloaded the C source code for single-threaded Linux versions of cubist software.,0.2241,0.145
C,"what is the effect of private(i,j) in this code?",0.0817,0.145
C,IBM Websphere MQ - MQGET does not remove the message from the queue,0.1272,0.145
C,Trying to terminate a char array and print afterwards I'm making a char array binary representations of a number.,0.198,0.145
C,Call C shared library API (in .so lib) from Java Script I have a custom C shared library (.so lib) with some APIs.,0.189,0.145
C,Using -> to access property of struct but getting compiler error telling me to use ->?,0.1556,0.145
C,How are const char and char pointers represented in memory in STM32 How does MCU now that the string a variable is pointing on is in data memory or in program memory?,0.2752,0.145
C,C Program - printf overlapping with other printf chars,0.1251,0.145
C,"Online Judge PS [Floyd_Warshal, C++]",0.0945,0.145
C,Why can I update a pointer to a (constant) string literal?,0.1075,0.145
C,Regarding the output of this do while loop program in C,0.1046,0.145
C,MPI_Gatherv: Garbage values received in root's array,0.1207,0.145
C,Storing final token of a string using strtok()?,0.0986,0.145
C,"Counting strings in C, using fgets and str",0.0864,0.145
C,Simple menu in c I am a new computer science student and I am currently working on a university project on super shop management system.,0.2307,0.145
C,What is the order of the completion packets for WSASend() and WSARecv() in this case?,0.1513,0.145
C,Why won't the second scanf() execute,0.0727,0.145
C,How to check if user input a string value?,0.0778,0.145
C,Why am I getting errors while compiling this code and how to fix them?,0.1261,0.145
C,What does the modulo operator mean when applied to character arithmetic?,0.1497,0.145
C,"undefined reference to main issue (using arduino, RaspberryPi, GCC)",0.1501,0.145
C,Dividing a number represented by two words by a number represented by one?,0.1407,0.145
C,How to retrieve cookie value from HTTP_COOKIE variable,0.13,0.145
C,Code is ignoring IF command in C,0.0633,0.145
C,Stuck on maximum unsigned short variable prompt,0.12,0.145
C,Why define a macro with the same name and content in C?,0.0975,0.145
C,How to set several number of threads in hybrid openMP/MPI program,0.1253,0.145
C,DSP libraries - RFFT - strange results Recently,0.1265,0.145
C,How to add integers in from two 2d arrays into a new 2d array with specified length by user?,0.1589,0.145
C,gcc generating a list of function and variable names,0.1116,0.145
C,C program two dimensional array char value output for 2 character I want to show output with a two dimensional array.,0.2032,0.145
C,Swap two structure and two int using void pointers in function parameter,0.1435,0.145
C,rand() return the same number,0.072,0.145
C,Error Segmentation fault (core dumped),0.1162,0.145
C,How to save the result of typeof?,0.0642,0.145
C,explanation of the nested for loop,0.0843,0.145
C,Easy math using multiplication/division however not getting correct answer in relation to denominator,0.201,0.145
C,How do I debug software that outputs a .mix?,0.0819,0.145
C,c max array size effected by printf,0.0746,0.145
C,Why does the C Standard allow this code to compile without errors?,0.1262,0.145
C,"C - RGBA Conversion Not Returning The Desired RGB Result Okay, I have a method that I am having a difficult time with returning the desired results.",0.2479,0.145
C,Valgrind doesn't like my realloc()?,0.0787,0.145
C,XTC file reading error,0.0653,0.145
C,Merge sort in C giving wrong results I wrote a merge sort program but I got wrong results.,0.1571,0.145
C,Assignment from incompatible pointer type — how to fix?,0.1261,0.145
C,How to pass a struct containing char* in java using JNA and avoiding the data copy?,0.147,0.145
C,"How to use malloc and free for Dynamic Memory Allocation I just started learning C, coming from php.",0.1766,0.145
C,Global variable not updated by child processes in C,0.1084,0.145
C,How do I call a function with a struct in C?,0.0725,0.145
C,Rtl Secure Zero Memory unresolved in static lib using MinGW,0.1235,0.145
C,Run alias command in exec system call,0.0822,0.145
C,Using fgets and using printf only some lines are printed,0.1147,0.145
C,"Pass an array by value Generally when we pass array by its name, it’s call by address.",0.1478,0.145
C,Horizontal xor of two SSE values I would need to do horizontal xor of two 128bit integers (by 32bit integers) and combine the results to one 64bit integer.,0.2583,0.145
C,Understanding merge sort code,0.1066,0.145
C,Iterating over an array that point to other arrays,0.1053,0.145
C,Array dynamically allocated by file size is too largeI am working on a class assignment and need some help with dynamically allocated arrays.,0.2432,0.145
C,"OpenMP, how do I treat these variables?",0.0841,0.145
C,How to measure speed of short piece of C/assembly code?,0.1028,0.145
C,Semaphores and possibly non-reentrant function in embedded C,0.1368,0.145
C,linux terminal command with a pipe in c code,0.0863,0.145
C,"CentOS - Error parsing XML fileI need to port a C app, from RedHat (x86) to CentOS (x64).",0.1497,0.145
C,Converting IP address char to long,0.0843,0.145
C,Why do C Functions Alter Arrays Automatically?,0.1134,0.145
C,error while using fopen frequently,0.1044,0.145
C,Is declaring a string literal with a pointer more memory efficient than declaring constant array?,0.1839,0.145
C,"Linking .c and .h filesFor my program I am linking 3 files in total. A main.c, sortfile.c and my.h(header file).",0.1853,0.145
C,note: expected 'float *' but argument is of type 'int *'I have a warning,0.125,0.145
C,"Recursion manual tracing I am learning recursion, some times it blow my mind.",0.1466,0.145
C,Scanf skips every other while loop in C,0.0786,0.145
C,Implicit declaration of function ‘wait’,0.1211,0.145
C,Read mmapped data memory efficient I want to mmap a big file into memory and parse it sequentially.,0.1756,0.145
C,"libmxl2 - change value of element, with mixed content I am doing some tiny wrapper for using libxml2 library.",0.1929,0.145
C,NodeJS: Performance of Native Addon vs External Binary,0.1276,0.145
C,Link dynamic C runtime with clang (windows) Clang on windows (using msvc libs) links with libcmt (the static runtime library) by default.,0.2329,0.145
C,strncat(): Random character in target string,0.117,0.145
C,How do i change the format of I/O?,0.0526,0.145
C,C function conversion to c++ I am experiencing a problem with C language while I am trying to adapt a callback written in C to C++.,0.2179,0.145
